AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenByPredator,touchedWall,academyScore,date-time
-1116,0,0,1.93E-06,-28.80689,-4.331012,0,569,709,11/02/2020 13:38
-1090,0,0,30.1734,-43.27427,51.37029,0,543,709,11/02/2020 13:38
-1064,0,0,32.96077,-21.7416,-12.81426,0,607,709,11/02/2020 13:38
-1258,0,0,20.63083,-41.90186,40.62816,0,633,708,11/02/2020 13:38
-1142,1,0,29.4649,17.8783,52.96842,0,611,708,11/02/2020 13:38
-1116,0,0,29.18003,-15.84343,-11.49841,0,569,708,11/02/2020 13:38
-1090,0,0,11.47866,-44.37526,53.66647,0,544,708,11/02/2020 13:38
-1064,0,1,12.84897,-36.52763,-28.56062,0,608,708,11/02/2020 13:38
-1258,0,0,33.35089,-20.31363,59.56155,0,633,710,11/02/2020 13:38
-1142,2,0,24.20035,22.74735,58.65926,0,611,710,11/02/2020 13:38
-1116,1,0,26.70253,-8.142756,-22.91078,0,569,710,11/02/2020 13:38
-1090,1,1,19.2233,-36.98353,44.43036,0,544,710,11/02/2020 13:38
-1064,0,1,29.3057,-35.14038,-8.619451,0,608,710,11/02/2020 13:38
-1258,0,0,19.41364,-11.77286,60.26473,0,634,713,11/02/2020 13:38
-1142,3,0,13.8368,31.21322,63.9296,0,612,713,11/02/2020 13:38
-1116,3,0,12.86915,-9.906378,-25.72117,0,570,713,11/02/2020 13:38
-1090,1,2,5.387705,-23.17938,30.5801,0,544,713,11/02/2020 13:38
-1064,1,1,15.64653,-43.5254,10.617,0,608,713,11/02/2020 13:38
-1258,1,0,6.891113,6.452472,49.18198,0,634,715,11/02/2020 13:38
-1142,3,0,7.537817,47.60373,53.87036,0,613,715,11/02/2020 13:38
-1116,4,0,4.727576,-16.1148,-8.820581,0,570,715,11/02/2020 13:38
-1090,1,2,29.53285,-38.36331,23.69464,0,544,715,11/02/2020 13:38
-1064,2,1,15.71542,-45.68966,21.98569,0,609,715,11/02/2020 13:38
-1258,1,0,30.16823,-1.151462,32.82263,0,634,719,11/02/2020 13:38
-1142,4,0,17.01116,44.27176,44.34429,0,613,719,11/02/2020 13:38
-1116,5,0,20.06481,-8.722822,-4.55394,0,571,719,11/02/2020 13:38
-1090,1,2,18.44695,-45.87321,21.81966,0,545,719,11/02/2020 13:38
-1064,4,1,6.927911,-40.74724,25.76653,0,609,719,11/02/2020 13:38
-1258,1,2,11.75982,-0.1513979,11.86754,0,634,720,11/02/2020 13:38
-1142,4,1,29.90763,24.03151,29.35765,0,613,720,11/02/2020 13:38
-1116,5,0,7.294949,9.791676,-4.766503,0,572,720,11/02/2020 13:38
-1090,2,2,3.176646,-48.4013,37.03402,0,546,720,11/02/2020 13:38
-1064,5,1,6.68037,-47.4206,31.32983,0,609,720,11/02/2020 13:38
-1258,2,2,20.30702,0.9655702,-3.984248,0,634,720,11/02/2020 13:38
-1142,4,1,3.48E-07,11.15642,0.8217531,0,614,720,11/02/2020 13:38
-1116,5,0,27.61958,5.617604,-20.69818,0,572,720,11/02/2020 13:38
-1090,3,2,13.74074,-48.38084,38.01526,0,548,720,11/02/2020 13:38
-1064,5,2,27.87928,-42.89585,43.02065,0,609,720,11/02/2020 13:38
-1258,3,2,30.61056,7.275142,-27.59796,0,634,722,11/02/2020 13:38
-1142,4,1,25.28667,4.84798,11.17591,0,614,722,11/02/2020 13:38
-1116,7,0,1.664965,0.5670924,-29.92066,0,574,722,11/02/2020 13:38
-1090,3,2,13.4697,-48.17121,40.90874,0,554,722,11/02/2020 13:38
-1064,5,2,5.04553,-39.01944,67.00326,0,611,722,11/02/2020 13:38
-1258,4,3,13.15787,5.472111,-25.89913,0,635,720,11/02/2020 13:38
-1142,4,1,28.09772,-20.90486,24.76866,0,614,720,11/02/2020 13:38
-1116,7,0,29.70807,-13.01553,-20.7783,0,574,720,11/02/2020 13:38
-1090,3,3,6.681367,-48.06309,50.26651,0,558,720,11/02/2020 13:38
-1064,5,3,24.46592,-27.6538,62.26636,0,611,720,11/02/2020 13:38
-1258,4,5,21.71802,12.97876,-18.37609,0,635,721,11/02/2020 13:39
-1142,4,1,4.241481,-48.51241,25.99624,0,615,721,11/02/2020 13:39
-1116,8,0,11.65713,-41.78415,-14.4612,0,574,721,11/02/2020 13:39
-1090,3,3,31.5113,-28.37551,52.50724,0,558,721,11/02/2020 13:39
-1064,5,3,34.11371,3.199993,59.84502,0,611,721,11/02/2020 13:39
-1258,5,5,12.07221,24.85558,-7.10426,0,636,723,11/02/2020 13:39
-1142,5,1,23.64627,-45.10414,37.78094,0,616,723,11/02/2020 13:39
-1116,8,0,21.81036,-46.39553,-6.055734,0,575,723,11/02/2020 13:39
-1090,3,3,34.3269,1.735662,66.75259,0,558,723,11/02/2020 13:39
-1064,6,3,8.022085,23.9238,65.72955,0,612,723,11/02/2020 13:39
-1258,7,5,22.9328,24.72524,-19.84247,0,636,724,11/02/2020 13:39
-1142,5,2,15.4291,-43.79663,65.29619,0,616,724,11/02/2020 13:39
-1116,9,1,11.55157,-45.58307,10.77667,0,575,724,11/02/2020 13:39
-1090,4,3,28.74361,15.85638,63.84702,0,560,724,11/02/2020 13:39
-1064,7,3,26.3618,23.58259,52.15655,0,612,724,11/02/2020 13:39
-1258,8,5,14.04242,22.60282,-28.1091,0,637,727,11/02/2020 13:39
-1142,6,3,15.37649,-40.39849,65.33592,0,618,727,11/02/2020 13:39
-1116,10,1,30.03133,-26.76762,18.01673,0,575,727,11/02/2020 13:39
-1090,6,3,3.560766,42.41482,66.48475,0,560,727,11/02/2020 13:39
-1064,7,3,13.38724,21.92812,45.07677,0,613,727,11/02/2020 13:39
-1258,8,5,32.93819,-2.944743,-25.20174,0,637,731,11/02/2020 13:39
-1142,6,3,13.41404,-24.84368,65.94415,0,620,731,11/02/2020 13:39
-1116,12,1,14.50151,-9.983665,31.3882,0,575,731,11/02/2020 13:39
-1090,7,4,20.13085,41.65324,57.67891,0,560,731,11/02/2020 13:39
-1064,9,3,20.63773,22.48531,56.48253,0,613,731,11/02/2020 13:39
-1258,8,5,14.61137,-20.10978,-27.65466,0,638,731,11/02/2020 13:39
-1142,6,3,29.41898,-0.9937916,53.9808,0,620,731,11/02/2020 13:39
-1116,12,1,30.22426,1.155126,51.9463,0,575,731,11/02/2020 13:39
-1090,7,4,9.716287,46.68293,38.17047,0,561,731,11/02/2020 13:39
-1064,9,3,16.1389,28.6342,66.81899,0,614,731,11/02/2020 13:39
-1258,8,6,30.18468,-35.58229,-12.687,0,638,730,11/02/2020 13:39
-1142,6,3,33.29472,25.18562,63.67747,0,620,730,11/02/2020 13:39
-1116,12,1,14.02032,10.89025,64.58821,0,576,730,11/02/2020 13:39
-1090,8,4,8.579795,38.09288,22.99088,0,561,730,11/02/2020 13:39
-1064,9,5,3.882021,45.43136,65.7263,0,614,730,11/02/2020 13:39
-1258,8,6,13.36099,-47.00266,0.9652922,0,639,730,11/02/2020 13:39
-1142,6,3,5.119551,38.77192,66.1223,0,623,730,11/02/2020 13:39
-1116,12,1,31.78252,29.10453,49.3678,0,576,730,11/02/2020 13:39
-1090,9,5,13.75994,32.0178,30.37379,0,561,730,11/02/2020 13:39
-1064,9,5,2.253842,48.01272,49.11579,0,615,730,11/02/2020 13:39
-1258,8,8,17.5782,-42.83049,16.97459,0,639,732,11/02/2020 13:39
-1142,7,3,3.692882,34.20783,66.80745,0,625,732,11/02/2020 13:39
-1116,12,1,11.15667,47.53165,42.12731,0,577,732,11/02/2020 13:39
-1090,11,6,5.330785,21.21726,34.99389,0,561,732,11/02/2020 13:39
-1064,9,5,28.85563,42.16545,29.68801,0,615,732,11/02/2020 13:39
-1258,8,8,4.069933,-29.92139,36.00974,0,640,734,11/02/2020 13:39
-1142,7,3,16.39389,38.74118,61.59806,0,627,734,11/02/2020 13:39
-1116,12,1,26.53806,38.71952,33.67619,0,579,734,11/02/2020 13:39
-1090,12,6,18.78617,24.64989,27.229,0,561,734,11/02/2020 13:39
-1064,10,5,7.06458,46.72326,5.148826,0,615,734,11/02/2020 13:39
-1258,8,8,28.33159,-20.02716,25.88095,0,640,734,11/02/2020 13:39
-1142,7,3,16.65382,47.02937,50.04242,0,628,734,11/02/2020 13:39
-1116,13,2,7.704794,25.55765,8.146345,0,579,734,11/02/2020 13:39
-1090,12,6,32.92225,42.94526,6.450015,0,561,734,11/02/2020 13:39
-1064,11,6,1.529125,47.97377,6.518455,0,616,734,11/02/2020 13:39
-1258,9,8,31.3604,3.573501,17.24045,0,640,735,11/02/2020 13:39
-1142,7,3,30.66607,46.20507,25.21245,0,628,735,11/02/2020 13:39
-1116,13,2,14.10337,18.11973,0.9466403,0,581,735,11/02/2020 13:39
-1090,13,6,17.80964,43.85552,-0.8472844,0,562,735,11/02/2020 13:39
-1064,11,6,9.507336,46.14264,2.347672,0,618,735,11/02/2020 13:39
-1258,10,8,33.86481,35.22407,16.62046,0,640,735,11/02/2020 13:39
-1142,8,7,6.286844,47.55968,12.60532,0,628,735,11/02/2020 13:39
-1116,14,2,31.08122,-1.531451,3.681423,0,581,735,11/02/2020 13:39
-1090,14,6,17.53159,34.45518,-20.2791,0,562,735,11/02/2020 13:39
-1064,12,6,23.42282,31.25162,2.040012,0,618,735,11/02/2020 13:39
-1258,10,9,11.936,46.67649,16.74781,0,641,735,11/02/2020 13:39
-1142,8,7,28.72945,32.30125,15.50366,0,628,735,11/02/2020 13:39
-1116,15,3,25.74232,-22.67667,3.544613,0,581,735,11/02/2020 13:39
-1090,14,6,17.30536,25.89,-26.87242,0,563,735,11/02/2020 13:39
-1064,12,6,26.6499,12.38048,3.079439,0,620,735,11/02/2020 13:39
-1258,10,9,4.722936,47.17819,7.386765,0,646,734,11/02/2020 13:39
-1142,8,8,19.06671,8.970657,5.18151,0,628,734,11/02/2020 13:39
-1116,15,3,3.43351,-48.37906,-1.362019,0,582,734,11/02/2020 13:39
-1090,14,7,20.72083,10.92161,-17.49885,0,563,734,11/02/2020 13:39
-1064,13,6,3.085063,-8.996408,-2.967096,0,621,734,11/02/2020 13:39
-1258,10,9,31.70205,26.30647,6.76544,0,646,735,11/02/2020 13:39
-1142,9,8,5.525223,-3.580237,-4.347092,0,628,735,11/02/2020 13:39
-1116,15,3,14.47917,-39.0754,0.921111,0,582,735,11/02/2020 13:39
-1090,14,7,32.34734,-12.50374,-5.974686,0,563,735,11/02/2020 13:39
-1064,13,6,5.52521,-3.898247,-3.309229,0,622,735,11/02/2020 13:39
-1258,10,9,34.31812,-3.193652,-9.594129,0,646,735,11/02/2020 13:39
-1142,10,8,15.9467,-16.59928,-10.57193,0,628,735,11/02/2020 13:39
-1116,15,3,33.30414,-12.74161,11.44713,0,582,735,11/02/2020 13:39
-1090,14,8,17.96546,-30.12549,-6.428436,0,563,735,11/02/2020 13:39
-1064,13,6,22.38405,-12.06381,-11.66798,0,622,735,11/02/2020 13:39
-1258,10,9,10.44315,-16.73401,-29.70803,0,647,734,11/02/2020 13:39
-1142,10,8,2.365502,-29.98379,-29.90249,0,629,734,11/02/2020 13:39
-1116,15,4,6.090181,11.17696,34.95113,0,582,734,11/02/2020 13:39
-1090,14,8,5.537591,-48.17199,-10.39276,0,565,734,11/02/2020 13:39
-1064,13,6,8.739102,-13.98511,-28.41784,0,623,734,11/02/2020 13:39
-1258,11,9,26.17665,-22.27732,-18.92971,0,649,737,11/02/2020 13:39
-1142,11,8,19.75852,-28.91025,-16.52454,0,629,737,11/02/2020 13:39
-1116,16,5,7.428823,13.26485,31.82224,0,582,737,11/02/2020 13:39
-1090,16,8,24.45993,-46.55603,1.821846,0,565,737,11/02/2020 13:39
-1064,13,6,26.50477,-15.86767,-14.2071,0,623,737,11/02/2020 13:39
-1258,11,9,33.01852,-43.76007,1.793227,0,649,738,11/02/2020 13:39
-1142,11,9,24.07471,-44.14386,5.90423,0,629,738,11/02/2020 13:39
-1116,16,5,28.87521,-1.455014,19.97832,0,582,738,11/02/2020 13:39
-1090,18,8,25.93381,-47.44579,23.85098,0,565,738,11/02/2020 13:39
-1064,13,6,6.799122,-13.6794,-4.797849,0,625,738,11/02/2020 13:39
-1258,11,9,20.81273,-45.54163,12.9808,0,650,739,11/02/2020 13:39
-1142,11,9,25.16638,-46.4261,15.22797,0,630,739,11/02/2020 13:39
-1116,16,5,8.238843,-13.54296,1.338021,0,584,739,11/02/2020 13:39
-1090,18,8,29.5512,-48.00979,44.8702,0,566,739,11/02/2020 13:39
-1064,14,6,11.34583,-19.47536,-10.67187,0,625,739,11/02/2020 13:39
-1258,11,9,32.31721,-44.46115,41.70469,0,650,740,11/02/2020 13:39
-1142,11,9,21.15514,-47.85199,38.19488,0,631,740,11/02/2020 13:39
-1116,17,5,27.36939,-31.30864,10.54823,0,584,740,11/02/2020 13:39
-1090,19,9,9.010995,-44.5624,46.92355,0,566,740,11/02/2020 13:39
-1064,14,6,9.919784,-21.01435,-29.40915,0,626,740,11/02/2020 13:39
-1258,11,9,6.762436,-46.36695,58.61525,0,651,740,11/02/2020 13:39
-1142,11,9,18.42134,-43.7219,48.56045,0,633,740,11/02/2020 13:39
-1116,17,5,7.501765,-47.75214,12.01552,0,588,740,11/02/2020 13:39
-1090,19,9,26.62818,-40.80294,34.72685,0,566,740,11/02/2020 13:39
-1064,14,6,29.14321,-36.40925,-21.25764,0,626,740,11/02/2020 13:39
-1258,11,9,25.83426,-31.8353,54.11221,0,651,739,11/02/2020 13:39
-1142,11,9,31.34881,-21.32966,66.68188,0,633,739,11/02/2020 13:39
-1116,17,5,29.70347,-29.34407,19.2413,0,588,739,11/02/2020 13:39
-1090,20,10,1.623921,-22.55801,14.30598,0,566,739,11/02/2020 13:39
-1064,14,7,5.116653,-47.33031,-18.74723,0,627,739,11/02/2020 13:39
-1258,11,10,17.51996,-25.90919,49.7673,0,651,738,11/02/2020 13:39
-1142,11,9,14.19345,-11.05159,67.10917,0,640,738,11/02/2020 13:39
-1116,17,6,8.525658,-16.6938,35.58476,0,589,738,11/02/2020 13:39
-1090,20,10,24.09859,-31.39008,8.091478,0,566,738,11/02/2020 13:39
-1064,14,7,31.95362,-37.43451,1.100786,0,627,738,11/02/2020 13:39
-1258,11,10,14.83285,-25.87391,45.68341,0,652,739,11/02/2020 13:39
-1142,11,9,23.55152,4.027771,65.22767,0,642,739,11/02/2020 13:39
-1116,19,7,20.34635,-5.725469,32.30062,0,589,739,11/02/2020 13:39
-1090,20,10,32.841,-36.04869,-21.41237,0,566,739,11/02/2020 13:39
-1064,14,7,34.05515,-41.59621,33.1138,0,627,739,11/02/2020 13:39
-1258,11,10,3.812055,-48.4493,49.50796,0,653,738,11/02/2020 13:39
-1142,11,9,33.90004,35.22214,60.91593,0,642,738,11/02/2020 13:39
-1116,19,7,30.7111,20.35396,26.22696,0,589,738,11/02/2020 13:39
-1090,20,10,8.789222,-36.82318,-28.01649,0,568,738,11/02/2020 13:39
-1064,14,8,12.55852,-45.39109,40.22787,0,628,738,11/02/2020 13:39
-1258,11,10,10.7041,-48.15033,61.36911,0,654,738,11/02/2020 13:39
-1142,11,9,6.560013,47.24035,61.8609,0,644,738,11/02/2020 13:39
-1116,19,7,3.526846,47.92767,39.37623,0,590,738,11/02/2020 13:39
-1090,20,10,1.764565,-48.43388,-14.67121,0,569,738,11/02/2020 13:39
-1064,15,9,5.055892,-32.19994,42.02674,0,628,738,11/02/2020 13:39
-1258,11,13,10.80932,-41.44045,65.85096,0,654,739,11/02/2020 13:39
-1142,11,10,26.9805,41.19172,50.40377,0,644,739,11/02/2020 13:39
-1116,21,7,15.03515,46.49877,32.11002,0,590,739,11/02/2020 13:39
-1090,20,10,25.54248,-39.65061,-5.087664,0,569,739,11/02/2020 13:39
-1064,15,9,7.177016,-30.13679,41.7407,0,636,739,11/02/2020 13:39
-1258,12,13,6.386154,-26.88927,65.96384,0,655,740,11/02/2020 13:39
-1142,12,10,31.05704,38.22084,20.58188,0,644,740,11/02/2020 13:39
-1116,21,7,5.560471,47.76268,12.79265,0,593,740,11/02/2020 13:39
-1090,21,11,17.03395,-29.39438,16.0896,0,569,740,11/02/2020 13:39
-1064,15,9,17.38653,-35.54967,50.68878,0,636,740,11/02/2020 13:39
-1258,12,13,32.11148,-4.85726,57.86023,0,655,739,11/02/2020 13:39
-1142,12,10,7.597046,47.29905,-1.159801,0,645,739,11/02/2020 13:39
-1116,21,7,28.09131,40.93816,-4.402555,0,593,739,11/02/2020 13:39
-1090,21,12,7.672725,-36.32552,39.18396,0,569,739,11/02/2020 13:39
-1064,15,9,9.868785,-41.48708,66.41073,0,637,739,11/02/2020 13:39
-1258,12,13,32.53822,27.77793,64.09854,0,655,739,11/02/2020 13:39
-1142,12,11,28.58867,33.32048,1.374792,0,645,739,11/02/2020 13:39
-1116,22,7,4.888462,41.03542,-29.57722,0,594,739,11/02/2020 13:39
-1090,21,12,30.55869,-46.73088,57.99505,0,569,739,11/02/2020 13:39
-1064,15,9,27.06355,-29.53207,57.92061,0,637,739,11/02/2020 13:39
-1258,12,13,23.89515,40.50673,60.78211,0,656,741,11/02/2020 13:39
-1142,12,11,17.96431,26.92336,6.976709,0,648,741,11/02/2020 13:39
-1116,24,7,15.27045,42.01396,-24.89799,0,594,741,11/02/2020 13:39
-1090,21,12,18.61266,-41.17384,55.75525,0,570,741,11/02/2020 13:39
-1064,15,9,33.82314,2.355286,54.14323,0,637,741,11/02/2020 13:39
-1258,12,13,19.47974,47.33962,52.70878,0,657,742,11/02/2020 13:39
-1142,12,11,32.74971,11.39301,28.31643,0,648,742,11/02/2020 13:39
-1116,25,7,28.02222,45.6515,-2.637856,0,594,742,11/02/2020 13:39
-1090,21,12,33.13365,-13.99796,46.86104,0,570,742,11/02/2020 13:39
-1064,15,9,3.384764,28.36031,66.85571,0,638,742,11/02/2020 13:39
-1258,12,13,12.41535,47.34583,33.11248,0,660,741,11/02/2020 13:39
-1142,13,12,6.123397,11.19306,28.97593,0,648,741,11/02/2020 13:39
-1116,25,8,11.30402,45.90879,-2.895594,0,594,741,11/02/2020 13:39
-1090,22,13,31.203,8.248498,40.9399,0,570,741,11/02/2020 13:39
-1064,15,9,30.45517,42.87256,55.65397,0,638,741,11/02/2020 13:39
-1258,12,13,32.56866,35.87521,9.641068,0,660,741,11/02/2020 13:39
-1142,13,13,22.6248,15.13625,14.29824,0,648,741,11/02/2020 13:39
-1116,25,9,6.12681,47.13176,-11.40924,0,596,741,11/02/2020 13:39
-1090,24,13,13.87441,4.426022,30.95157,0,570,741,11/02/2020 13:39
-1064,15,9,24.97127,39.93398,45.44704,0,639,741,11/02/2020 13:39
-1258,12,13,33.8091,35.99683,-21.98996,0,660,742,11/02/2020 13:39
-1142,13,13,2.281611,29.47217,1.034925,0,650,742,11/02/2020 13:39
-1116,25,9,32.48668,30.75475,-28.72533,0,596,742,11/02/2020 13:39
-1090,24,13,26.6024,3.669635,12.01069,0,570,742,11/02/2020 13:39
-1064,16,9,25.13329,28.86667,18.84621,0,639,742,11/02/2020 13:39
-1258,12,13,22.71921,30.28472,-27.35024,0,661,744,11/02/2020 13:39
-1142,13,13,4.022269,18.07207,1.087664,0,651,744,11/02/2020 13:39
-1116,26,9,20.29145,14.11039,-28.10119,0,597,744,11/02/2020 13:39
-1090,24,13,30.31494,7.504267,-16.08892,0,570,744,11/02/2020 13:39
-1064,17,9,14.15343,26.22195,2.90296,0,640,744,11/02/2020 13:39
-1258,12,13,5.045186,15.2061,-29.67582,0,665,745,11/02/2020 13:39
-1142,14,13,3.987283,15.81547,10.51724,0,651,745,11/02/2020 13:39
-1116,27,10,24.46341,-2.325622,-24.49635,0,597,745,11/02/2020 13:39
-1090,24,13,12.24893,11.4251,-28.50951,0,571,745,11/02/2020 13:39
-1064,17,9,29.7105,3.567756,1.002046,0,640,745,11/02/2020 13:39
-1258,13,13,29.82096,14.42609,-14.29346,0,665,748,11/02/2020 13:39
-1142,15,13,12.819,15.44597,12.17655,0,651,748,11/02/2020 13:39
-1116,28,10,28.46767,-29.25982,-26.0754,0,597,748,11/02/2020 13:39
-1090,24,13,30.79766,-4.113875,-15.19832,0,571,748,11/02/2020 13:39
-1064,18,9,20.97881,-8.182741,1.143564,0,640,748,11/02/2020 13:39
-1258,13,13,9.726284,15.80689,-4.747965,0,666,751,11/02/2020 13:39
-1142,16,13,4.726682,16.54343,1.088093,0,652,751,11/02/2020 13:39
-1116,28,10,18.01043,-40.93869,-24.69725,0,598,751,11/02/2020 13:39
-1090,25,13,30.22777,-29.58359,-12.02342,0,571,751,11/02/2020 13:39
-1064,19,9,31.26052,-17.71966,20.94963,0,640,751,11/02/2020 13:39
-1258,14,15,22.59799,26.20046,-11.89929,0,666,753,11/02/2020 13:39
-1142,16,13,27.29645,3.418486,12.76679,0,652,753,11/02/2020 13:39
-1116,28,10,16.45402,-44.49873,-19.03832,0,599,753,11/02/2020 13:39
-1090,26,13,19.87078,-47.46506,-14.20727,0,571,753,11/02/2020 13:39
-1064,21,10,19.16347,-17.16751,31.10313,0,640,753,11/02/2020 13:39
-1258,15,15,22.20024,30.35744,-27.48981,0,666,754,11/02/2020 13:39
-1142,16,13,32.61636,-26.32034,21.61739,0,652,754,11/02/2020 13:39
-1116,28,10,30.86675,-41.38191,7.218296,0,599,754,11/02/2020 13:39
-1090,26,13,29.33957,-45.93791,0.179974,0,572,754,11/02/2020 13:39
-1064,22,10,11.35993,-1.890439,39.61015,0,640,754,11/02/2020 13:39
-1258,15,15,23.82017,22.15276,-24.37244,0,667,757,11/02/2020 13:39
-1142,18,13,18.79276,-27.7924,31.7774,0,652,757,11/02/2020 13:39
-1116,28,10,8.176989,-47.19371,29.91227,0,600,757,11/02/2020 13:39
-1090,26,13,12.07316,-46.79471,22.52451,0,573,757,11/02/2020 13:39
-1064,23,10,7.456343,9.371046,37.95516,0,641,757,11/02/2020 13:39
-1258,15,15,33.42704,-6.575116,-17.90629,0,667,760,11/02/2020 13:39
-1142,19,14,8.629851,-26.93132,33.67061,0,652,760,11/02/2020 13:39
-1116,29,10,27.61558,-38.88379,49.29702,0,600,760,11/02/2020 13:39
-1090,26,13,29.51999,-27.29067,22.57123,0,573,760,11/02/2020 13:39
-1064,25,10,12.89888,3.56734,34.4387,0,641,760,11/02/2020 13:39
-1258,15,15,30.18493,-38.12,-26.53991,0,667,762,11/02/2020 13:39
-1142,19,14,23.48807,-35.98233,20.89852,0,652,762,11/02/2020 13:39
-1116,30,10,7.924472,-34.82237,66.53055,0,601,762,11/02/2020 13:39
-1090,27,13,18.71863,-4.479427,35.82911,0,573,762,11/02/2020 13:39
-1064,25,10,31.85516,-20.50867,24.6256,0,641,762,11/02/2020 13:39
-1258,15,15,19.44151,-39.41334,-22.36899,0,668,763,11/02/2020 13:39
-1142,19,14,31.25963,-46.01216,-8.049962,0,652,763,11/02/2020 13:39
-1116,30,10,28.34412,-20.17553,53.82735,0,601,763,11/02/2020 13:39
-1090,27,13,31.55822,19.54707,53.18009,0,573,763,11/02/2020 13:39
-1064,26,10,11.98745,-38.41185,7.446828,0,641,763,11/02/2020 13:39
-1258,15,16,32.9954,-35.8971,4.642633,0,668,763,11/02/2020 13:39
-1142,19,14,8.579882,-41.6652,-29.27089,0,653,763,11/02/2020 13:39
-1116,30,10,31.2546,10.62016,48.67422,0,601,763,11/02/2020 13:39
-1090,27,13,9.739738,32.08278,65.19772,0,574,763,11/02/2020 13:39
-1064,26,10,11.14598,-48.34679,7.677103,0,644,763,11/02/2020 13:39
-1258,15,16,34.54208,-48.25807,35.7998,0,668,764,11/02/2020 13:39
-1142,19,14,17.0242,-35.87823,-19.45991,0,653,764,11/02/2020 13:39
-1116,30,10,32.86271,39.27481,64.11428,0,601,764,11/02/2020 13:39
-1090,27,13,13.171,46.93864,60.44755,0,575,764,11/02/2020 13:39
-1064,27,10,7.656196,-46.3781,4.377968,0,646,764,11/02/2020 13:39
-1258,15,16,22.2873,-43.25979,43.48357,0,670,765,11/02/2020 13:39
-1142,19,15,29.88628,-31.4316,5.033595,0,653,765,11/02/2020 13:39
-1116,30,10,26.45304,47.43464,55.89331,0,602,765,11/02/2020 13:39
-1090,28,13,29.4947,40.72159,43.26616,0,575,765,11/02/2020 13:39
-1064,28,10,8.365889,-47.5975,4.019858,0,648,765,11/02/2020 13:39
-1258,15,16,33.75264,-23.64372,66.20978,0,670,763,11/02/2020 13:39
-1142,19,15,4.771224,-48.20563,27.55905,0,654,763,11/02/2020 13:39
-1116,30,10,29.19142,39.85148,39.90247,0,603,763,11/02/2020 13:39
-1090,28,15,9.667136,41.5892,22.53229,0,575,763,11/02/2020 13:39
-1064,28,10,24.90351,-33.54678,10.51475,0,648,763,11/02/2020 13:39
-1258,16,16,9.490141,-18.1491,58.05347,0,671,763,11/02/2020 13:39
-1142,19,15,28.95277,-39.81877,44.40938,0,654,763,11/02/2020 13:39
-1116,30,10,33.20703,30.15265,9.127776,0,603,763,11/02/2020 13:39
-1090,28,15,9.334884,46.66061,5.431091,0,576,763,11/02/2020 13:39
-1064,28,10,30.1537,-13.76188,34.23999,0,648,763,11/02/2020 13:39
-1258,16,16,8.791157,-20.47018,41.94828,0,672,763,11/02/2020 13:39
-1142,20,15,27.59114,-36.56997,65.45622,0,654,763,11/02/2020 13:39
-1116,30,10,33.52623,44.60444,-19.08018,0,603,763,11/02/2020 13:39
-1090,29,15,31.05078,39.7679,-14.96833,0,576,763,11/02/2020 13:39
-1064,28,12,28.03881,-1.395486,37.51738,0,649,763,11/02/2020 13:39
-1258,16,16,26.38743,-36.22098,45.66438,0,673,765,11/02/2020 13:39
-1142,21,15,2.590123,-36.0364,58.66518,0,655,765,11/02/2020 13:39
-1116,31,10,23.62999,42.32656,-29.37448,0,604,765,11/02/2020 13:39
-1090,29,15,16.86356,36.76822,-27.16451,0,577,765,11/02/2020 13:39
-1064,28,12,31.76812,22.95008,56.1517,0,649,765,11/02/2020 13:39
-1258,16,16,16.40697,-43.97279,49.66669,0,674,765,11/02/2020 13:39
-1142,21,15,23.52955,-47.03964,62.44743,0,655,765,11/02/2020 13:39
-1116,31,10,7.669925,42.43954,-27.58398,0,605,765,11/02/2020 13:39
-1090,29,15,29.94071,11.64541,-27.53308,0,577,765,11/02/2020 13:39
-1064,28,12,18.95556,34.72395,65.25375,0,650,765,11/02/2020 13:39
-1258,16,16,31.84065,-22.07962,55.29358,0,674,765,11/02/2020 13:39
-1142,22,15,17.81779,-41.45502,64.96551,0,657,765,11/02/2020 13:39
-1116,31,10,11.59636,42.3173,-28.41095,0,607,765,11/02/2020 13:39
-1090,29,15,17.94422,-0.479766,-25.70253,0,580,765,11/02/2020 13:39
-1064,28,13,10.53052,46.52518,65.32648,0,652,765,11/02/2020 13:39
-1258,16,17,5.674464,-3.623535,66.94836,0,675,765,11/02/2020 13:39
-1142,22,15,27.66346,-28.78698,61.05463,0,658,765,11/02/2020 13:39
-1116,32,10,16.80947,27.465,-28.27599,0,608,765,11/02/2020 13:39
-1090,29,15,29.20835,-19.31951,-7.339552,0,580,765,11/02/2020 13:39
-1064,28,14,22.60778,47.57389,54.20885,0,653,765,11/02/2020 13:39
-1258,16,18,10.54943,10.94593,66.74306,0,676,768,11/02/2020 13:39
-1142,22,15,33.13857,3.403498,56.26522,0,658,768,11/02/2020 13:39
-1116,32,10,32.56549,0.1231843,-27.02469,0,608,768,11/02/2020 13:39
-1090,30,15,26.68699,-40.24513,-1.094541,0,580,768,11/02/2020 13:39
-1064,30,14,24.20505,39.5823,35.78772,0,653,768,11/02/2020 13:39
-1258,17,18,24.02021,20.13933,62.55846,0,678,769,11/02/2020 13:39
-1142,23,15,29.22301,27.01944,64.92002,0,658,769,11/02/2020 13:39
-1116,32,10,11.16772,-7.307925,-26.69545,0,612,769,11/02/2020 13:39
