predatorVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time
0.7896718,-0.9364852,23.75306,8.809654,76.12809,60,12/02/2020 09:49
0.7896718,-0.3620121,29.58414,8.809654,222.4992,60,12/02/2020 09:49
0.7896718,0.1541126,25.2485,8.809654,98.07905,60,12/02/2020 09:49
0.7896718,0.3366325,22.31663,8.809654,250.1769,60,12/02/2020 09:49
0.7896718,0.07684927,19.27344,8.809654,76.06107,60,12/02/2020 09:49
0.7896718,6.613795,19.07032,8.809654,285.6233,60,12/02/2020 09:49
0.7896718,0.5737813,23.45342,8.809654,332.3463,60,12/02/2020 09:49
0.7896718,-0.04174882,18.4532,8.809654,249.4849,60,12/02/2020 09:49
0.7896718,0.4617628,22.16199,8.809654,362.2663,60,12/02/2020 09:49
0.7896718,4.04856,12.91816,8.809654,188.6948,60,12/02/2020 09:49
0.7896718,12.25596,12.51795,8.809654,168.159,60,12/02/2020 09:49
0.7896718,13.63722,14.31655,8.809654,58.61283,60,12/02/2020 09:49
1.054809,12.16939,15.38194,8.809654,185.0597,60,12/02/2020 09:49
1.054809,10.18361,11.08895,8.809654,332.9304,60,12/02/2020 09:49
1.054809,3.58185,8.657684,8.809654,216.1982,60,12/02/2020 09:49
1.054809,9.893663,6.145247,8.809654,166.4733,60,12/02/2020 09:49
1.054809,4.921904,8.13629,8.809654,327.339,60,12/02/2020 09:49
1.054809,-1.613499,7.34234,8.809654,222.6772,60,12/02/2020 09:49
1.054809,-2.217142,2.187731,8.809654,318.4813,60,12/02/2020 09:49
1.054809,-4.294802,8.150005,8.809654,95.75812,60,12/02/2020 09:49
1.054809,4.542964,6.685114,8.809654,289.8266,60,12/02/2020 09:49
1.054809,2.519087,5.099985,8.809654,65.91936,60,12/02/2020 09:49
1.054809,5.125429,3.627016,8.809654,277.6368,60,12/02/2020 09:49
1.054809,10.29676,2.676771,8.809654,109.2187,60,12/02/2020 09:49
1.054809,6.82765,9.235408,8.809654,77.63495,60,12/02/2020 09:49
1.054809,15.95669,15.25603,8.809654,100.0385,60,12/02/2020 09:49
1.054809,14.3985,11.98337,8.809654,83.82525,60,12/02/2020 09:49
1.054809,14.20497,15.98025,8.809654,42.23854,60,12/02/2020 09:49
1.054809,14.51856,13.01251,8.809654,169.2058,60,12/02/2020 09:49
1.054809,18.47516,6.550335,8.809654,156.0962,60,12/02/2020 09:49
1.054809,15.87788,12.83702,8.809654,46.32382,60,12/02/2020 09:49
1.054809,11.33031,15.43738,8.809654,264.0881,60,12/02/2020 09:49
1.054809,9.045956,20.11106,8.809654,153.4676,60,12/02/2020 09:49
1.054809,8.353758,13.72208,8.809654,371.9816,60,12/02/2020 09:49
1.054809,10.23025,17.41617,8.809654,380.4907,60,12/02/2020 09:49
1.054809,7.378705,24.1889,8.809654,114.9467,60,12/02/2020 09:49
1.054809,14.56979,25.39364,8.809654,229.0188,60,12/02/2020 09:49
1.054809,15.76905,23.37004,8.809654,245.2145,60,12/02/2020 09:49
1.054809,11.2496,15.27007,8.809654,249.9022,60,12/02/2020 09:49
1.054809,4.269782,17.02478,8.809654,227.789,60,12/02/2020 09:49
1.054809,2.179744,19.04181,8.809654,57.24193,60,12/02/2020 09:49
8.635166,0.1195294,12.3153,5.671538,306.537,60,12/02/2020 09:49
8.635166,1.18656,-1.864285,5.671538,156.4111,60,12/02/2020 09:50
8.635166,1.049769,-7.256798,5.671538,132.0255,60,12/02/2020 09:50
8.635166,5.24822,-9.094652,5.671538,49.54047,60,12/02/2020 09:50
8.635166,11.49068,-10.23022,5.671538,40.77493,60,12/02/2020 09:50
8.635166,8.881268,-12.79724,5.671538,300.8196,60,12/02/2020 09:50
5.093402,5.069306,-13.71928,5.671538,329.0342,60,12/02/2020 09:50
3.758479,0.4255603,-9.739355,5.671538,353.7985,60,12/02/2020 09:50
3.758479,1.487965,-7.790094,5.671538,301.7424,60,12/02/2020 09:50
3.758479,5.544542,-11.06123,5.671538,181.1595,60,12/02/2020 09:50
3.758479,6.449396,-5.389893,5.671538,365.6521,60,12/02/2020 09:50
3.758479,2.384213,-9.709524,5.671538,388.2019,60,12/02/2020 09:50
3.758479,2.950652,-6.011848,5.671538,292.8517,60,12/02/2020 09:50
3.758479,2.147743,-2.823486,5.671538,349.4559,60,12/02/2020 09:50
3.758479,-0.6343818,-4.91991,5.671538,147.5413,60,12/02/2020 09:50
3.758479,-1.027,-4.090683,5.671538,367.3954,60,12/02/2020 09:50
3.758479,-4.139104,0.7991199,5.671538,396.52,60,12/02/2020 09:50
17.78074,4.423721,9.202767,6.322031,222.9356,60,12/02/2020 09:50
17.78074,16.90585,22.16988,6.322031,164.1693,60,12/02/2020 09:50
17.78074,26.76398,27.30553,6.322031,335.7252,60,12/02/2020 09:50
1.91E-07,26.35943,33.9363,6.322031,213.4044,61,12/02/2020 09:50
1.91E-07,19.12555,27.84653,6.322031,248.4964,61,12/02/2020 09:50
9.628916,8.879869,22.07687,7.044133,248.4677,61,12/02/2020 09:50
9.628916,-2.98693,25.36637,7.044133,346.5361,61,12/02/2020 09:50
9.628916,-17.16746,35.80472,7.044133,390.662,61,12/02/2020 09:50
6.802407,-15.41732,35.22313,8.649449,96.60484,62,12/02/2020 09:50
6.802408,-11.59353,35.36018,5.917832,150.2381,63,12/02/2020 09:50
17.50469,-11.64632,27.81552,8.381392,130.2594,63,12/02/2020 09:50
19.85809,9.895473,20.17839,10.03141,309.5966,63,12/02/2020 09:50
19.85809,19.56395,8.252502,10.03141,327.8013,63,12/02/2020 09:50
19.85809,31.36148,4.328594,10.03141,314.741,63,12/02/2020 09:50
0,48.16438,-5.812983,10.03141,390.1032,64,12/02/2020 09:50
0,41.7332,-0.5310173,10.03141,360.9828,64,12/02/2020 09:50
0,34.53556,5.531401,10.03141,314.5927,64,12/02/2020 09:50
0,29.33156,3.963383,10.03141,340.7818,64,12/02/2020 09:50
0.4392165,22.87217,10.1661,10.03141,334.3396,64,12/02/2020 09:50
0.4392165,15.00969,15.5143,10.03141,331.5515,64,12/02/2020 09:50
0.4392165,12.15747,12.7773,10.03141,332.7569,64,12/02/2020 09:50
0.4392165,9.353375,13.81238,10.03141,348.2979,64,12/02/2020 09:50
0.4392165,4.181173,21.55331,10.03141,361.2255,64,12/02/2020 09:50
0.4392165,-3.690098,18.52795,10.03141,344.2155,64,12/02/2020 09:50
0.4392165,-9.282289,19.90166,10.03141,185.5898,64,12/02/2020 09:50
0.4392165,-2.351778,13.11178,10.03141,242.8806,64,12/02/2020 09:50
0.4392165,-2.851064,10.42842,10.03141,254.5095,64,12/02/2020 09:50
0.4392165,-7.315287,10.37597,10.03141,67.21851,64,12/02/2020 09:50
0.4392165,-3.484268,12.10081,10.03141,245.2098,64,12/02/2020 09:50
0.4392165,-3.462875,6.176939,10.03141,276.7733,64,12/02/2020 09:50
0.4392165,-4.432518,4.790149,10.03141,361.5874,64,12/02/2020 09:50
17.8226,-0.9062526,11.58028,8.901487,361.4472,64,12/02/2020 09:50
17.8226,9.298622,24.25531,8.901487,356.5459,64,12/02/2020 09:50
13.71007,26.97532,19.92583,8.335512,151.2341,64,12/02/2020 09:50
13.71007,37.30475,11.44208,8.335512,303.3908,64,12/02/2020 09:50
13.71007,45.38836,0.5431347,8.335512,298.5858,64,12/02/2020 09:50
0.2778625,47.23346,4.31094,8.335512,383.8045,65,12/02/2020 09:50
0.2778625,39.6374,6.567478,8.335512,387.864,65,12/02/2020 09:50
0.2778625,39.05705,8.855122,8.335512,178.7146,65,12/02/2020 09:50
18.29005,23.57971,9.818474,5.154348,327.7285,65,12/02/2020 09:50
28.15611,-8.209042,9.273234,9.438478,221.5349,65,12/02/2020 09:50
28.15611,-33.32611,9.966775,9.438478,135.3824,65,12/02/2020 09:50
19.62074,-45.68626,13.38286,5.99681,147.9651,65,12/02/2020 09:50
0.2133409,-42.64982,11.55573,5.99681,115.722,66,12/02/2020 09:50
0.2133409,-40.67003,11.98051,5.99681,347.9988,66,12/02/2020 09:51
0.2133409,-38.78618,10.6904,5.99681,188.1623,66,12/02/2020 09:51
0.2133409,-37.28376,17.1303,5.99681,137.6649,66,12/02/2020 09:51
0.2133409,-29.829,21.34155,5.99681,51.5268,66,12/02/2020 09:51
0.2133409,-22.39458,17.73546,5.99681,164.4131,66,12/02/2020 09:51
0.2133409,-19.30514,12.46542,5.99681,130.2094,66,12/02/2020 09:51
0.2133409,-11.30258,8.169945,5.99681,214.6154,66,12/02/2020 09:51
0.2133409,-11.86981,6.865878,5.99681,262.2996,66,12/02/2020 09:51
0.2133409,-8.090592,9.946136,5.99681,252.7825,66,12/02/2020 09:51
0.2133409,-7.486479,12.47384,5.99681,371.2598,66,12/02/2020 09:51
0.2133409,-7.272856,17.93693,5.99681,216.1565,66,12/02/2020 09:51
0.2133409,-6.845817,10.45057,5.99681,159.595,66,12/02/2020 09:51
0.2133409,-4.724214,13.0114,5.99681,84.03082,66,12/02/2020 09:51
0.2133409,-9.695301,16.12294,5.99681,288.7455,66,12/02/2020 09:51
0.2133409,-9.122833,17.59302,5.99681,73.91078,66,12/02/2020 09:51
0.2133409,-0.9040975,21.94705,5.99681,86.65846,66,12/02/2020 09:51
0.2133409,1.293609,15.02776,5.99681,221.983,66,12/02/2020 09:51
4.92761,4.605037,11.23065,7.127467,72.7205,66,12/02/2020 09:51
4.92761,-5.006649,2.5811,7.127467,345.8666,66,12/02/2020 09:51
4.92761,-4.32888,5.378216,7.127467,163.731,66,12/02/2020 09:51
15.0141,-0.4763575,6.465242,7.856861,203.3198,66,12/02/2020 09:51
15.0141,1.700092,19.64268,7.856861,298.3403,66,12/02/2020 09:51
15.0141,4.278904,37.4476,7.856861,84.88821,66,12/02/2020 09:51
15.0141,5.573511,46.19389,7.856861,202.8322,66,12/02/2020 09:51
15.0141,5.770489,55.52139,7.856861,146.1279,66,12/02/2020 09:51
15.0141,7.460936,61.85673,7.856861,249.5634,66,12/02/2020 09:51
0,5.750082,66.34721,7.856861,176.172,67,12/02/2020 09:51
0,1.499334,60.12923,7.856861,144.5806,67,12/02/2020 09:51
0,7.12649,55.80656,7.856861,113.1154,67,12/02/2020 09:51
0,10.44357,48.27494,7.856861,252.1922,67,12/02/2020 09:51
0,10.03763,43.27508,7.856861,100.097,67,12/02/2020 09:51
0,7.504377,42.20166,7.856861,316.7645,67,12/02/2020 09:51
0,-0.2328958,40.57071,7.856861,233.3479,67,12/02/2020 09:51
0,-5.041573,32.61303,7.856861,183.653,67,12/02/2020 09:51
0,-2.003456,27.48849,7.856861,107.893,67,12/02/2020 09:51
0,-3.547994,26.40363,7.856861,172.8177,67,12/02/2020 09:51
0,-2.056843,27.10107,7.856861,312.1809,67,12/02/2020 09:51
0,-2.727648,31.10251,7.856861,380.7173,67,12/02/2020 09:51
0,0.4554141,36.84677,7.856861,395.157,67,12/02/2020 09:51
0,5.275824,37.94271,7.856861,136.4267,67,12/02/2020 09:51
0,8.296582,29.82983,7.856861,205.3318,67,12/02/2020 09:51
0,14.01792,31.02312,7.856861,79.51895,67,12/02/2020 09:51
0.4733059,11.71096,35.01433,7.856861,289.1383,67,12/02/2020 09:51
0.4733059,14.8057,30.8696,7.856861,50.26696,67,12/02/2020 09:51
0.4733059,10.82744,30.01514,7.856861,228.404,67,12/02/2020 09:51
0.6078873,6.151473,32.33386,7.856861,372.0579,67,12/02/2020 09:51
0.6078873,7.529144,28.56569,7.856861,145.5048,67,12/02/2020 09:51
0.84391,4.762283,26.11911,7.856861,308.3829,67,12/02/2020 09:51
0.84391,8.893141,31.37801,7.856861,187.3928,67,12/02/2020 09:51
0.84391,9.238312,30.20287,7.856861,126.8675,67,12/02/2020 09:51
0.84391,6.935596,32.73205,7.856861,344.6442,67,12/02/2020 09:51
0.84391,10.48928,35.29055,7.856861,98.77145,67,12/02/2020 09:51
0.5178527,11.16139,35.20287,7.856861,230.5316,68,12/02/2020 09:51
0.6311061,14.73151,35.14919,7.856861,144.6818,68,12/02/2020 09:51
0.6311061,12.88439,27.62654,7.856861,307.5984,68,12/02/2020 09:51
0.6311061,11.38754,20.93956,7.856861,203.8455,68,12/02/2020 09:51
0.6311061,9.927782,23.30439,7.856861,37.02469,68,12/02/2020 09:51
0.6311061,9.135571,19.31824,7.856861,200.6759,68,12/02/2020 09:51
0.6311061,5.435319,15.89117,7.856861,351.6054,68,12/02/2020 09:51
0.6311061,5.692867,22.94323,7.856861,111.7474,68,12/02/2020 09:52
0.6311061,3.774996,22.4896,7.856861,343.8242,68,12/02/2020 09:52
0.6311061,6.91941,23.95355,7.856861,179.0537,68,12/02/2020 09:52
0.6311061,6.6263,22.34792,7.856861,336.5542,68,12/02/2020 09:52
0.6311061,1.538394,26.59507,7.856861,290.7474,68,12/02/2020 09:52
0.6311061,-2.100988,21.7784,7.856861,334.4342,68,12/02/2020 09:52
0.6311061,-9.526743,24.59416,7.856861,219.0911,68,12/02/2020 09:52
0.6311061,-4.874406,23.4073,7.856861,71.66887,68,12/02/2020 09:52
0.6311061,0.4119983,22.72552,7.856861,200.5902,68,12/02/2020 09:52
0.6311061,0.4206842,24.9103,7.856861,345.1642,68,12/02/2020 09:52
0.6311061,2.101714,27.85752,7.856861,178.9043,68,12/02/2020 09:52
0.6311061,7.812684,20.36248,7.856861,191.4809,68,12/02/2020 09:52
0.6311061,5.052561,21.96287,7.856861,304.1938,68,12/02/2020 09:52
0.6311061,5.137994,17.04643,7.856861,163.0638,68,12/02/2020 09:52
0.6311061,7.368848,13.65655,7.856861,193.7248,68,12/02/2020 09:52
0.6311061,9.147972,10.06113,7.856861,41.69839,68,12/02/2020 09:52
0.6311061,5.435522,8.862345,7.856861,311.5439,68,12/02/2020 09:52
0.6311061,-0.1484459,11.00622,7.856861,249.6479,68,12/02/2020 09:52
0.6311061,0.9098216,12.20058,7.856861,246.8075,68,12/02/2020 09:52
0.6311061,-0.05244106,12.41728,7.856861,148.1343,68,12/02/2020 09:52
0.6370846,3.903015,12.34643,7.856861,249.0556,68,12/02/2020 09:52
0.6370846,-5.153257,11.44804,7.856861,298.4937,68,12/02/2020 09:52
0.6370846,-6.773092,19.76577,7.856861,368.4044,68,12/02/2020 09:52
0.6370846,-3.845424,18.19542,7.856861,204.8739,68,12/02/2020 09:52
0.4427457,-4.885993,24.08631,7.856861,91.2196,68,12/02/2020 09:52
0.4427457,0.1448742,18.18601,7.856861,204.4765,68,12/02/2020 09:52
0.4427457,1.861603,14.54891,7.856861,131.5203,68,12/02/2020 09:52
0.8724487,5.276788,19.98164,7.856861,77.22887,68,12/02/2020 09:52
0.8724487,9.605519,17.68348,7.856861,265.5698,68,12/02/2020 09:52
0.8724487,7.92625,10.74539,7.856861,277.4487,68,12/02/2020 09:52
0.8754096,3.053211,15.60083,7.856861,315.1116,68,12/02/2020 09:52
0.9332584,-4.145087,10.31628,7.856861,288.3515,68,12/02/2020 09:52
0.9332584,-2.26509,14.41868,7.856861,284.4489,68,12/02/2020 09:52
0.9332584,-6.997223,9.571958,7.856861,192.1214,68,12/02/2020 09:52
0.9332584,-8.077702,8.132095,7.856861,54.34662,68,12/02/2020 09:52
0.9332584,-13.79525,13.56475,7.856861,371.6089,68,12/02/2020 09:52
1.062992,-13.68538,17.38979,7.856861,262.7502,68,12/02/2020 09:52
1.062992,-14.27613,15.67561,7.856861,110.3355,68,12/02/2020 09:52
1.062992,-8.439113,15.08475,7.856861,383.6528,68,12/02/2020 09:52
1.062992,-6.225986,20.95948,7.856861,88.72399,68,12/02/2020 09:52
1.062992,0.2922263,26.98172,7.856861,396.7192,68,12/02/2020 09:52
1.062992,-1.127938,24.44496,7.856861,327.3409,68,12/02/2020 09:52
10.52944,4.747542,19.73214,8.942648,186.5347,68,12/02/2020 09:52
10.52944,8.338272,20.1561,8.942648,379.6084,68,12/02/2020 09:52
10.52944,12.00844,15.27944,8.942648,294.7382,68,12/02/2020 09:52
10.52944,20.43919,6.851391,8.942648,263.899,68,12/02/2020 09:52
10.52944,21.80365,3.524046,8.942648,315.8599,68,12/02/2020 09:52
10.52944,25.86709,3.819792,8.942648,347.7573,68,12/02/2020 09:52
10.52944,30.42216,5.661596,8.942648,308.8426,68,12/02/2020 09:52
10.52944,31.95887,2.586916,8.942648,384.9496,68,12/02/2020 09:52
10.52944,38.05036,0.7984524,8.942648,378.8636,68,12/02/2020 09:52
10.52944,40.76061,1.746744,8.942648,340.8,68,12/02/2020 09:52
10.52944,44.06677,5.119309,8.942648,350.3378,68,12/02/2020 09:52
10.52944,44.57996,4.811939,8.942648,325.5621,68,12/02/2020 09:52
10.52944,46.81118,2.589525,8.942648,273.2685,68,12/02/2020 09:52
5.767416,45.71984,0.4488678,8.942648,342.0724,68,12/02/2020 09:52
5.767416,42.15149,-0.4606876,8.942648,315.5688,68,12/02/2020 09:52
5.767416,40.04126,4.421963,8.942648,323.8367,68,12/02/2020 09:52
5.767416,36.19836,4.842731,8.942648,396.8787,68,12/02/2020 09:52
5.767416,41.67213,8.976752,8.942648,232.8054,68,12/02/2020 09:52
5.767416,40.40248,10.57949,8.942648,311.2271,68,12/02/2020 09:53
5.767416,36.60023,12.45754,8.942648,333.7374,68,12/02/2020 09:53
5.767416,33.45399,10.98606,8.942648,215.1574,68,12/02/2020 09:53
5.767416,32.93182,5.523467,8.942648,320.395,68,12/02/2020 09:53
5.767416,29.25904,4.361929,8.942648,258.7013,68,12/02/2020 09:53
4.799572,25.99892,1.874901,8.942648,290.7993,68,12/02/2020 09:53
4.653371,27.20705,8.553853,8.942648,332.1242,68,12/02/2020 09:53
4.653371,26.41711,17.56182,8.942648,372.9482,68,12/02/2020 09:53
4.653371,24.97548,16.9601,8.942648,208.4847,68,12/02/2020 09:53
4.653371,29.86411,14.75481,8.942648,39.2955,68,12/02/2020 09:53
4.653371,29.72643,13.13319,8.942648,311.4277,68,12/02/2020 09:53
15.2189,19.33616,19.60263,4.699146,337.3176,68,12/02/2020 09:53
15.2189,4.629873,27.20807,4.699146,287.7209,68,12/02/2020 09:53
15.2189,-7.805285,38.32246,4.699146,129.9552,68,12/02/2020 09:53
4.77E-07,-5.205326,36.09645,4.699146,221.4432,69,12/02/2020 09:53
4.77E-07,-0.8068442,29.58347,4.699146,131.5708,69,12/02/2020 09:53
4.77E-07,-2.532408,22.77101,4.699146,207.0766,69,12/02/2020 09:53
4.77E-07,-2.496572,21.40039,4.699146,277.7779,69,12/02/2020 09:53
4.77E-07,-4.56864,25.57878,4.699146,388.0403,69,12/02/2020 09:53
9.899727,-1.223857,17.87121,10.61883,249.7246,69,12/02/2020 09:53
9.899727,-0.2909582,7.618788,10.61883,195.075,69,12/02/2020 09:53
9.899727,9.195274,-5.415949,10.61883,83.02727,69,12/02/2020 09:53
9.899727,15.87439,-4.297329,10.61883,351.3029,71,12/02/2020 09:53
9.899726,23.33852,-8.159943,10.61883,273.0741,71,12/02/2020 09:53
9.899726,27.75493,-11.32003,10.61883,351.6193,71,12/02/2020 09:53
9.899726,30.98917,-9.437794,10.61883,303.0145,71,12/02/2020 09:53
9.899726,31.08802,-11.16887,10.61883,363.0589,71,12/02/2020 09:53
9.899726,31.24909,-11.54642,10.61883,307.1731,71,12/02/2020 09:53
9.899726,30.47691,-15.10066,10.61883,378.8252,71,12/02/2020 09:53
9.899726,30.13194,-16.05645,10.61883,321.3793,71,12/02/2020 09:53
8.978374,30.34425,-17.58055,10.61883,298.2814,71,12/02/2020 09:53
8.978374,33.04311,-15.70232,10.61883,330.3041,71,12/02/2020 09:53
6.009626,26.53385,-14.72648,8.709972,331.8143,71,12/02/2020 09:53
13.59339,17.61183,-15.83948,6.392375,187.066,71,12/02/2020 09:53
9.647889,20.67191,-29.42734,5.70286,329.9842,72,12/02/2020 09:53
12.93106,17.09417,-17.33445,4.046947,303.7225,72,12/02/2020 09:53
12.93106,3.188802,-5.264357,4.046947,350.41,72,12/02/2020 09:53
12.93106,-4.629317,14.53961,4.046947,371.8109,72,12/02/2020 09:53
12.93106,-15.1402,31.66112,4.046947,289.1072,72,12/02/2020 09:53
12.93106,-21.72379,33.96729,4.046947,194.5858,72,12/02/2020 09:53
9.54E-07,-18.37475,34.55343,4.046947,161.6446,73,12/02/2020 09:53
9.74E-07,-8.936568,36.82657,4.046947,103.6893,74,12/02/2020 09:53
9.74E-07,-3.57019,31.5082,4.046947,159.2034,74,12/02/2020 09:53
9.74E-07,-3.460612,29.71767,4.046947,146.1549,74,12/02/2020 09:53
9.74E-07,0.6442983,21.46563,4.046947,96.32135,74,12/02/2020 09:53
9.74E-07,0.5559442,25.00791,4.046947,50.16997,74,12/02/2020 09:53
9.74E-07,2.83761,33.81948,4.046947,262.2841,74,12/02/2020 09:53
9.74E-07,-5.97361,32.81913,4.046947,320.3594,74,12/02/2020 09:53
9.74E-07,-1.763763,30.02283,4.046947,216.0281,74,12/02/2020 09:53
9.74E-07,-0.1019812,28.90529,4.046947,334.8661,74,12/02/2020 09:53
9.74E-07,0.683183,25.86191,4.046947,83.99794,74,12/02/2020 09:53
9.74E-07,-1.711343,29.25252,4.046947,266.3908,74,12/02/2020 09:53
0.2835832,-2.61763,21.05531,4.046947,98.51604,74,12/02/2020 09:53
0.2835832,3.007168,21.00236,4.046947,246.5302,74,12/02/2020 09:53
0.2835832,3.443515,19.22515,4.046947,168.5564,74,12/02/2020 09:53
0.2835832,3.752543,12.16532,4.046947,195.0751,74,12/02/2020 09:53
0.2835832,2.663543,15.29171,4.046947,183.9377,74,12/02/2020 09:53
0.2835832,1.789827,16.45796,4.046947,300.5862,74,12/02/2020 09:53
0.2835832,1.111369,14.46771,4.046947,48.03394,74,12/02/2020 09:53
0.2835832,0.5714558,12.6323,4.046947,176.4178,74,12/02/2020 09:54
0.2835832,1.737229,5.205768,4.046947,211.3204,74,12/02/2020 09:54
0.2835832,4.387167,9.933562,4.046947,64.74543,74,12/02/2020 09:54
0.2835832,5.928838,15.17876,4.046947,305.616,74,12/02/2020 09:54
0.2835832,3.32209,14.38554,4.046947,353.7663,74,12/02/2020 09:54
18.93571,-2.377326,23.31491,5.90821,258.8379,74,12/02/2020 09:54
18.93571,-15.24939,28.4415,5.90821,155.9186,74,12/02/2020 09:54
1.760567,-15.22735,31.548,10.42999,202.4849,74,12/02/2020 09:54
1.760567,-8.825695,24.99244,10.42999,146.6508,74,12/02/2020 09:54
1.760567,-0.9798756,25.42535,10.42999,204.7945,74,12/02/2020 09:54
1.760567,-1.604381,21.6669,10.42999,68.49131,74,12/02/2020 09:54
21.02416,12.59113,32.8894,5.367612,286.3661,74,12/02/2020 09:54
14.53271,28.59217,30.95567,6.540478,267.0782,74,12/02/2020 09:54
14.53271,35.83913,29.00316,6.540478,315.9373,74,12/02/2020 09:54
14.53271,47.05659,25.76895,6.540478,298.175,74,12/02/2020 09:54
0,41.81473,24.8502,6.540478,307.2698,75,12/02/2020 09:54
0,35.52442,22.98829,6.540478,63.47254,75,12/02/2020 09:54
0.7642537,33.05071,24.0263,6.540478,206.1666,75,12/02/2020 09:54
0.873771,28.11751,21.65158,6.540478,193.6923,75,12/02/2020 09:54
0.873771,23.20638,14.261,6.540478,290.3573,75,12/02/2020 09:54
0.873771,15.28894,18.77165,6.540478,303.8202,75,12/02/2020 09:54
0.873771,5.414347,14.74085,6.540478,281.693,75,12/02/2020 09:54
0.873771,4.13545,14.82349,6.540478,260.5883,75,12/02/2020 09:54
0.873771,1.217656,17.43196,6.540478,82.26081,75,12/02/2020 09:54
10.4573,2.747283,5.448745,9.041894,172.1373,75,12/02/2020 09:54
18.09375,6.255774,-6.009312,3.225771,347.2838,75,12/02/2020 09:54
18.09375,15.67804,-20.20052,3.225771,46.63787,75,12/02/2020 09:54
18.09375,18.15284,-30.31815,3.225771,318.0943,75,12/02/2020 09:54
1.91E-06,14.31449,-23.99778,3.225771,352.8274,76,12/02/2020 09:54
1.91E-06,12.87926,-22.44495,3.225771,364.4995,76,12/02/2020 09:54
1.91E-06,4.765953,-17.44472,3.225771,325.8284,76,12/02/2020 09:54
1.91E-06,-3.607785,-12.96996,3.225771,327.4336,76,12/02/2020 09:54
1.91E-06,-3.415048,-6.053007,3.225771,73.21166,76,12/02/2020 09:54
1.91E-06,-6.165781,-0.7992477,3.225771,74.38431,76,12/02/2020 09:54
1.91E-06,-4.751312,7.466328,3.225771,71.76962,76,12/02/2020 09:54
1.91E-06,-4.779279,4.13657,3.225771,148.8553,76,12/02/2020 09:54
9.882128,1.681415,3.316645,9.798382,391.0204,76,12/02/2020 09:54
9.882128,8.247325,-0.0463295,9.798382,252.9185,76,12/02/2020 09:54
9.882128,10.03701,-2.084778,9.798382,349.757,76,12/02/2020 09:54
8.946156,3.184473,2.861719,3.356929,354.3951,78,12/02/2020 09:54
14.329,-1.009968,17.60718,4.295262,336.8423,78,12/02/2020 09:54
14.17134,7.008247,25.85716,9.110417,323.74,78,12/02/2020 09:54
14.17134,14.79478,32.71592,9.110417,324.8582,78,12/02/2020 09:54
14.17134,23.6908,32.11883,9.110417,240.8327,78,12/02/2020 09:54
14.17134,34.95068,35.98244,9.110417,279.0777,78,12/02/2020 09:54
14.17134,36.9415,44.29876,9.110417,323.4611,78,12/02/2020 09:54
14.17134,44.08974,46.55309,9.110417,209.7198,78,12/02/2020 09:54
14.17134,47.0312,50.16885,9.110417,254.735,78,12/02/2020 09:54
0,45.11097,43.26692,9.110417,247.8952,79,12/02/2020 09:54
0,37.24453,38.8157,9.110417,269.0914,79,12/02/2020 09:54
0,32.47762,37.791,9.110417,286.3619,79,12/02/2020 09:54
0.3084111,23.79295,33.45231,9.110417,272.119,80,12/02/2020 09:54
0.3084111,17.58921,29.9174,9.110417,391.7175,80,12/02/2020 09:54
0.3084111,16.07084,33.19609,9.110417,95.15627,80,12/02/2020 09:54
0.308411,15.21176,34.21906,9.110417,197.4498,81,12/02/2020 09:54
0.308411,11.47536,26.82056,9.110417,273.7295,81,12/02/2020 09:54
6.838876,5.563154,16.12805,8.096305,177.6491,81,12/02/2020 09:54
9.34792,2.137186,9.182124,10.37235,52.08808,81,12/02/2020 09:54
17.58825,-5.272738,17.1374,7.095738,265.4316,81,12/02/2020 09:54
29.76174,-32.03751,11.37195,6.068295,85.52895,81,12/02/2020 09:54
4.355817,-46.47945,3.957426,6.068295,147.8485,81,12/02/2020 09:55
13.73379,-40.21983,11.25565,6.144946,393.3809,81,12/02/2020 09:55
13.73379,-32.3534,20.28132,6.144946,227.9595,81,12/02/2020 09:55
5.061906,-30.66506,19.55968,7.278545,153.6296,81,12/02/2020 09:55
5.061906,-33.79577,23.89094,7.278545,299.5274,81,12/02/2020 09:55
5.401544,-27.4309,20.33744,7.957124,156.3761,81,12/02/2020 09:55
5.401544,-17.10522,17.90632,7.957124,41.36503,81,12/02/2020 09:55
15.13618,-3.120309,8.682425,9.952214,176.9409,81,12/02/2020 09:55
16.49718,4.426572,-3.311985,8.305363,65.3416,81,12/02/2020 09:55
0,3.665954,-1.86463,8.305363,295.9519,82,12/02/2020 09:55
0,0.8586468,1.732206,8.305363,65.60669,82,12/02/2020 09:55
0,-4.398516,6.392862,8.305363,300.5076,82,12/02/2020 09:55
9.702679,10.47089,9.997251,6.197485,393.3841,82,12/02/2020 09:55
8.732031,19.02557,9.599657,6.197485,277.0739,82,12/02/2020 09:55
8.732031,24.92223,8.381832,6.197485,344.1112,82,12/02/2020 09:55
8.732031,26.73007,6.312969,6.197485,312.2292,82,12/02/2020 09:55
8.732031,25.79777,6.584429,6.197485,269.5521,82,12/02/2020 09:55
8.732031,31.0064,12.99997,6.197485,344.4081,82,12/02/2020 09:55
8.732031,30.42233,15.23393,6.197485,297.0514,82,12/02/2020 09:55
8.732031,36.11155,25.27399,6.197485,291.719,82,12/02/2020 09:55
